Text,Label
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹8378 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता बैलेंस ₹2631 है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपकी गाड़ी की सर्विसिंग 9/09/2025 को तय की गई है।,real
आपकी फ्लाइट AI136 समय पर है। धन्यवाद।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹2345 है। धन्यवाद।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI332 समय पर है। धन्यवाद।,real
COVID सहायता के तहत ₹83991 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹2270 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका मोबाइल रिचार्ज ₹8401 का सफल हुआ।,real
आपकी फ्लाइट AI329 समय पर है। धन्यवाद।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका मोबाइल रिचार्ज ₹3731 का सफल हुआ।,real
आपकी फ्लाइट AI598 समय पर है। धन्यवाद।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका खाता बैलेंस ₹366 है। धन्यवाद।,real
आपके खाते में ₹3775 जमा किए गए हैं।,real
आपकी फ्लाइट AI657 समय पर है। धन्यवाद।,real
"आपकी हाल ही की लेन-देन ₹4031 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
COVID सहायता के तहत ₹39338 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपके खाते में ₹8199 जमा किए गए हैं।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919689245021,fraud
आपकी गाड़ी की सर्विसिंग 12/09/2025 को तय की गई है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹57261 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹6916 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918045375647,fraud
COVID सहायता के तहत ₹57842 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपको ₹39869 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919945751809,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹1387 है। धन्यवाद।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपने लकी ड्रा में ₹8624 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918643307017,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹5646 जमा किए गए हैं।,real
COVID सहायता के तहत ₹74035 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918862898919,fraud
"आपकी हाल ही की लेन-देन ₹9400 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917576677424,fraud
आपने लकी ड्रा में ₹26289 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917853418799,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918696993547,fraud
"आपकी हाल ही की लेन-देन ₹1765 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका बिजली बिल ₹2828 सफलतापूर्वक भुगतान किया गया।,real
"आपकी हाल ही की लेन-देन ₹2171 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका मोबाइल रिचार्ज ₹6867 का सफल हुआ।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918341253894,fraud
आपका बिजली बिल ₹9856 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹53136 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 12/09/2025 को तय की गई है।,real
आपको ₹44829 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹27511 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917157316787,fraud
COVID सहायता के तहत ₹63496 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹9205 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919327508774,fraud
आपका बिजली बिल ₹8031 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹2708 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपके खाते में ₹4658 जमा किए गए हैं।,real
COVID सहायता के तहत ₹74409 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹164 का सफल हुआ।,real
आपका मोबाइल रिचार्ज ₹7053 का सफल हुआ।,real
आपका मोबाइल रिचार्ज ₹2351 का सफल हुआ।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918361884277,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका मोबाइल रिचार्ज ₹8799 का सफल हुआ।,real
आपका बिजली बिल ₹3181 सफलतापूर्वक भुगतान किया गया।,real
आपकी फ्लाइट AI660 समय पर है। धन्यवाद।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता बैलेंस ₹2158 है। धन्यवाद।,real
"आपकी हाल ही की लेन-देन ₹9670 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
COVID सहायता के तहत ₹51815 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
COVID सहायता के तहत ₹42013 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹2751 का सफल हुआ।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917566735362,fraud
आपके खाते में ₹5318 जमा किए गए हैं।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹4721 है। धन्यवाद।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपने लकी ड्रा में ₹80785 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917630698319,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 1/03/2025 को तय की गई है।,real
आपकी फ्लाइट AI491 समय पर है। धन्यवाद।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपके खाते में ₹7127 जमा किए गए हैं।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपके खाते में ₹3597 जमा किए गए हैं।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹7504 है। धन्यवाद।,real
आपने लकी ड्रा में ₹4844 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919014168082,fraud
आपका खाता बैलेंस ₹6384 है। धन्यवाद।,real
आपके खाते में ₹1251 जमा किए गए हैं।,real
आपकी गाड़ी की सर्विसिंग 4/01/2025 को तय की गई है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपके खाते में ₹3550 जमा किए गए हैं।,real
आपकी फ्लाइट AI157 समय पर है। धन्यवाद।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹149 सफलतापूर्वक भुगतान किया गया।,real
आपके खाते में ₹5951 जमा किए गए हैं।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹7184 जमा किए गए हैं।,real
आपकी गाड़ी की सर्विसिंग 3/09/2025 को तय की गई है।,real
आपके खाते में ₹6012 जमा किए गए हैं।,real
आपका मोबाइल रिचार्ज ₹1057 का सफल हुआ।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918829217738,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका मोबाइल रिचार्ज ₹6025 का सफल हुआ।,real
आपकी गाड़ी की सर्विसिंग 5/06/2025 को तय की गई है।,real
आपको ₹53771 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹64077 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917081577181,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 27/03/2025 को तय की गई है।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917576300242,fraud
आपकी फ्लाइट AI681 समय पर है। धन्यवाद।,real
आपकी फ्लाइट AI133 समय पर है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपको ₹84096 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI219 समय पर है। धन्यवाद।,real
COVID सहायता के तहत ₹41604 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹5826 का सफल हुआ।,real
आपकी फ्लाइट AI801 समय पर है। धन्यवाद।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
"आपकी हाल ही की लेन-देन ₹7197 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका बिजली बिल ₹9967 सफलतापूर्वक भुगतान किया गया।,real
"आपकी हाल ही की लेन-देन ₹438 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
COVID सहायता के तहत ₹55739 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI478 समय पर है। धन्यवाद।,real
आपका मोबाइल रिचार्ज ₹4953 का सफल हुआ।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹97092 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919124183705,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 16/05/2025 को तय की गई है।,real
आपके खाते में ₹8506 जमा किए गए हैं।,real
आपकी फ्लाइट AI958 समय पर है। धन्यवाद।,real
आपका बिजली बिल ₹1432 सफलतापूर्वक भुगतान किया गया।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919730531170,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917356506520,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपके खाते में ₹3028 जमा किए गए हैं।,real
आपके खाते में ₹1906 जमा किए गए हैं।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 25/04/2025 को तय की गई है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 11/08/2025 को तय की गई है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹4224 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918474155090,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹4191 का सफल हुआ।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919903082486,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपको ₹27617 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 5/03/2025 को तय की गई है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपको ₹66576 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹3018 है। धन्यवाद।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917805430495,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपके खाते में ₹9926 जमा किए गए हैं।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917853643325,fraud
आपका बिजली बिल ₹6618 सफलतापूर्वक भुगतान किया गया।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹3941 जमा किए गए हैं।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹18528 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपके खाते में ₹7376 जमा किए गए हैं।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपकी गाड़ी की सर्विसिंग 15/01/2025 को तय की गई है।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919999594213,fraud
आपका बिजली बिल ₹2277 सफलतापूर्वक भुगतान किया गया।,real
आपको ₹63562 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता बैलेंस ₹1714 है। धन्यवाद।,real
आपकी गाड़ी की सर्विसिंग 6/04/2025 को तय की गई है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपको ₹73957 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपके खाते में ₹3850 जमा किए गए हैं।,real
आपके खाते में ₹1779 जमा किए गए हैं।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹7131 है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917855723748,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
"आपकी हाल ही की लेन-देन ₹2366 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका बिजली बिल ₹200 सफलतापूर्वक भुगतान किया गया।,real
आपको ₹8900 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹4154 है। धन्यवाद।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹6298 सफलतापूर्वक भुगतान किया गया।,real
आपने लकी ड्रा में ₹93877 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917914723501,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919136929960,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917757154999,fraud
आपकी फ्लाइट AI768 समय पर है। धन्यवाद।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918344849680,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹6740 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपने लकी ड्रा में ₹73403 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918813234804,fraud
आपका खाता बैलेंस ₹6524 है। धन्यवाद।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI604 समय पर है। धन्यवाद।,real
आपको ₹32570 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹6026 है। धन्यवाद।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919585112685,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917606028790,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹9947 है। धन्यवाद।,real
आपकी फ्लाइट AI475 समय पर है। धन्यवाद।,real
आपने लकी ड्रा में ₹77964 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918369639840,fraud
आपका बिजली बिल ₹619 सफलतापूर्वक भुगतान किया गया।,real
आपका मोबाइल रिचार्ज ₹6282 का सफल हुआ।,real
आपने लकी ड्रा में ₹65955 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917980643632,fraud
आपको ₹63890 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹1828 का सफल हुआ।,real
आपके खाते में ₹4240 जमा किए गए हैं।,real
आपकी फ्लाइट AI167 समय पर है। धन्यवाद।,real
आपकी गाड़ी की सर्विसिंग 9/06/2025 को तय की गई है।,real
"आपकी हाल ही की लेन-देन ₹261 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹5547 जमा किए गए हैं।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका मोबाइल रिचार्ज ₹321 का सफल हुआ।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹2542 है। धन्यवाद।,real
आपका बिजली बिल ₹5919 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919375397917,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919816585790,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹4510 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
COVID सहायता के तहत ₹6777 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹5279 सफलतापूर्वक भुगतान किया गया।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917589596739,fraud
आपको ₹43213 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
